5.57,248.27,0
3.87,192.1,0
5.35,234.99,0
3.9,303.34,0
3.65,107.48,0
4.26,268.61,0
4.13,256.7,0
3.98,127.97,0
4.18,246.67,0
4.37,189.28,0
4.88,183.59,0
5.17,102.51,0
5.66,88.15,0
4.36,136.95,0
5.06,216.63,0
4.7,121.44,0
4.43,287.89,0
4.04,201.47,0
3.87,149.58,0
4.7,198.76,0
4.34,228.5,0
4.65,92.28,0
5.45,289.77,0
5.16,271.05,0
4.51,262.38,0
5.23,254.2,0
4.17,116.17,0
4.29,306.15,0
3.83,248.31,0
4.89,268.07,0
5.1,242.63,0
5.19,203.99,0
4.37,183.09,0
4.73,119.2,0
5.61,222.83,0
4.21,249.59,0
4.77,303.48,0
5.17,307.92,0
3.97,190.22,0
4.02,102.55,0
5.36,204.03,0
5.65,271.3,0
3.89,160.55,0
5.38,105.98,0
4.85,299.59,0
5.68,259.1,0
4.05,286.33,0
4.33,222.19,0
4.35,254.62,0
4.5,99.56,0
3.7,189.74,0
5.22,285.7,0
3.79,249.89,0
4.61,229.77,0
4.99,167.29,0
3.85,299.6,0
4.69,210.58,0
3.52,147.38,0
3.87,95.87,0
3.55,249.67,0
5.62,129.5,0
4.96,204.34,0
5.21,150.89,0
4.77,217.58,0
4.58,102.87,0
4.8,209.17,0
4.83,291.53,0
3.7,289.58,0
4.47,282.94,0
4.79,208.31,0
5.39,146.19,0
3.55,87.92,0
4.1,119.1,0
4.1,232.96,0
4.14,155.74,0
4.94,283.22,0
5.03,170.46,0
5.38,151.03,0
4.17,305.13,0
4.78,131.83,0
5.03,273.69,0
5.0,123.06,0
3.99,221.09,0
5.49,307.2,0
5.0,186.05,0
4.97,161.36,0
4.32,302.28,0
5.66,236.91,0
4.04,207.29,0
4.43,255.3,0
3.73,176.31,0
4.9,127.14,0
5.62,300.52,0
5.65,252.28,0
5.49,106.96,0
3.98,159.06,0
3.58,205.02,0
3.54,136.74,0
5.25,251.16,0
3.74,153.8,0
3.64,199.74,0
4.48,299.59,0
3.7,263.87,0
5.79,249.91,0
3.54,305.72,0
4.74,205.14,0
4.7,245.94,0
3.87,286.12,0
3.76,86.97,0
5.18,241.31,0
4.27,207.32,0
4.07,189.46,0
3.57,197.87,0
4.54,305.05,0
4.55,210.69,0
4.68,165.03,0
4.69,248.68,0
5.14,87.83,0
3.65,234.74,0
3.87,183.41,0
3.57,241.6,0
5.7,215.75,0
5.09,144.93,0
4.38,112.31,0
5.76,242.74,0
4.09,88.87,0
4.17,98.0,0
4.57,180.82,0
4.49,238.45,0
4.54,268.29,0
5.38,183.88,0
3.6,147.1,0
4.85,253.56,0
5.56,252.72,0
4.16,116.11,0
3.62,132.68,0
3.96,265.38,0
3.93,151.75,0
5.6,283.13,0
5.55,91.52,0
5.77,268.16,0
5.28,204.89,0
5.28,264.37,0
4.14,272.91,0
5.36,270.52,0
5.36,295.02,0
3.76,217.87,0
3.55,94.75,0
4.71,141.02,0
3.52,199.95,0
5.47,145.84,0
4.36,85.63,0
4.38,277.51,0
3.74,158.46,0
4.34,188.23,0
5.11,228.49,0
4.17,162.61,0
4.52,295.34,0
4.13,193.26,0
5.64,215.89,0
3.71,131.38,0
3.53,304.56,0
5.01,192.03,0
5.63,231.3,0
3.8,142.32,0
4.23,186.7,0
5.11,174.1,0
4.44,282.14,0
5.24,299.89,0
4.96,107.47,0
5.5,265.83,0
5.09,90.18,0
3.74,250.81,0
3.6,119.03,0
5.51,250.69,0
4.17,169.27,0
3.76,247.28,0
5.03,122.55,0
5.45,236.71,0
5.04,142.4,0
4.75,240.27,0
4.71,264.79,0
4.95,225.33,0
4.2,301.85,0
4.6,227.45,0
5.57,183.93,0
4.99,246.57,0
4.09,170.18,0
3.73,146.7,0
5.45,271.84,0
3.96,110.34,0
4.65,215.71,0
5.14,190.6,0
4.13,101.77,0
4.63,250.7,0
3.78,98.23,0
5.1,139.07,0
5.23,237.15,0
5.54,148.89,0
4.8,287.85,0
3.98,103.82,0
5.24,212.82,0
4.37,129.9,0
4.37,302.97,0
4.22,92.81,0
5.7,149.26,0
3.79,160.31,0
3.63,196.87,0
5.32,101.86,0
4.1,117.4,0
3.73,230.08,0
4.16,213.21,0
4.25,165.57,0
5.18,298.11,0
4.99,150.75,0
4.29,261.67,0
4.01,91.86,0
3.51,276.44,0
5.47,268.46,0
4.02,292.73,0
5.67,271.67,0
4.77,177.69,0
5.71,168.16,0
5.53,200.78,0
4.27,237.06,0
5.4,90.99,0
4.06,90.47,0
4.21,147.5,0
3.87,121.42,0
4.38,279.32,0
5.46,273.54,0
4.84,85.13,0
3.96,94.91,0
3.96,291.98,0
4.59,258.79,0
3.97,256.57,0
5.46,91.45,0
4.53,170.71,0
5.24,294.97,0
