187.5714232,109.7209851,0
174.7060363,73.62273185,0
188.2396677,96.49755015,0
182.1966851,99.80950419,0
177.4997615,93.59861876,0
170.8226598,69.04221615,0
174.7141064,83.42821885,0
173.6052294,76.19035195,0
170.2281321,79.80018673,0
161.1794947,70.94164201,0
180.836271,84.64250139,0
181.967645,96.95128455,0
164.506476,75.80767932,0
175.978998,85.93127231,0
175.8790799,84.56504714,0
171.819874,78.10261398,0
183.9425242,88.91696224,0
162.4947873,78.41855902,0
176.8857521,84.36083528,0
172.5574523,82.74726813,0
172.5042275,78.9775925,0
176.3761773,89.68939099,0
168.0187952,67.66393615,0
191.023173,103.7645136,0
172.4487187,73.48492123,0
173.0858433,87.24568902,0
175.4876638,83.65831963,0
184.9141425,93.8156121,0
171.2499554,79.47563349,0
173.980895,70.00858628,0
174.2900008,85.051604,0
188.0458714,96.57437493,0
181.6816687,88.46506527,0
175.7176092,93.06964917,0
176.726094,92.60721401,0
178.8183594,87.49949121,0
175.4534748,89.57908694,0
170.6715491,83.37518697,0
167.1505818,74.32187695,0
163.3326372,73.98449171,0
172.654814,78.0793299,0
183.3611419,88.0174433,0
165.7866776,76.48366074,0
167.8690505,73.11605148,0
171.4762166,74.68858448,0
178.0661571,85.69364533,0
173.3596646,84.84916998,0
183.3186812,94.83287107,0
175.7168384,87.09616643,0
185.0907148,95.86326582,0
164.5477608,75.12010874,0
178.2662167,91.20461347,0
173.9682836,78.66372102,0
171.0203104,82.28507206,0
170.156998,76.99166618,0
168.9088567,74.07589557,0
173.6167639,86.05103355,0
179.767126,87.14629376,0
180.8884461,89.90123773,0
177.833948,95.03954411,0
181.3640828,90.15585187,0
176.6620929,89.84728729,0
187.4990778,88.58225936,0
170.1720822,74.81696269,0
181.4029034,81.58482719,0
165.8094225,70.42034882,0
173.4164463,83.69651972,0
184.8240397,100.0977942,0
172.9724247,83.14915395,0
174.9976334,89.10874364,0
175.9953553,83.73109116,0
179.1289903,94.13523529,0
176.9458621,80.37692367,0
171.6919828,73.98448494,0
184.1706258,98.07485943,0
180.9825834,92.83009475,0
182.3953347,91.13596374,0
183.5027203,100.1992756,0
168.9420743,89.10808505,0
167.7137464,76.49412231,0
171.645971,82.29642716,0
173.3462842,90.10998495,0
187.5183626,107.9171281,0
177.2982595,78.49012935,0
167.5373276,72.88493912,0
180.5407046,85.54877527,0
169.1543392,94.50394005,0
175.1368991,87.74062225,0
173.340933,78.97476423,0
183.6847358,89.52481313,0
182.4111679,91.45352147,0
165.7021058,82.10558297,0
179.4269464,82.60930266,0
164.419091,80.53492549,0
170.44302,74.83115,0
165.3984116,75.16795635,0
182.1211344,87.58596783,0
169.7555106,81.95676566,0
168.8370392,78.36877853,0
176.3052766,80.49925176,0
177.9325308,91.0897727,0
169.5287558,76.08542018,0
168.336796,70.03262023,0
173.5542579,80.73244902,0
177.992756,83.433194,0
174.5817899,81.28585551,0
171.5923702,71.92517053,0
168.2842266,75.52466992,0
175.7227948,78.0104203,0
171.7271266,79.09019821,0
176.0035546,85.15978964,0
173.2043374,91.39332783,0
181.8819979,92.95325329,0
175.7600181,81.05033439,0
170.8453809,74.39563231,0
187.1603912,101.2734878,0
176.6245261,92.06026406,0
173.511362,85.90659882,0
172.0569672,80.81673865,0
182.132637,101.2867921,0
161.6259521,75.76288511,0
174.5518441,81.85915041,0
170.0513278,74.58828094,0
159.2757539,68.02501916,0
183.5363587,87.50255363,0
180.1079788,91.57296674,0
171.7290027,81.58669764,0
179.8359597,89.11618817,0
176.0341134,85.0719278,0
168.2569618,77.87864369,0
171.4301702,86.95340713,0
167.1478707,75.22852703,0
181.4670124,84.21513416,0
173.8995908,80.86719856,0
162.5293285,68.48288981,0
180.3448201,95.22226167,0
173.0748994,78.99658679,0
173.7243166,81.59166498,0
172.9643982,76.08876129,0
173.0770995,83.02759359,0
174.9046294,76.90961745,0
